time_recorded,lat,lon,total_gps_pings,n_buses,busy_index
14:30:00,32.094,34.845,20,4,0.5
14:30:00,32.095,34.846,8,2,0.4
14:30:00,32.095,34.886,27,6,0.4
14:30:00,32.095,34.887,12,4,0.3
14:30:00,32.096,34.822,9,2,0.4
14:30:00,32.096,34.887,11,2,0.5
14:30:00,32.099,34.825,7,2,0.3
14:30:00,32.101,34.828,7,2,0.3
14:30:00,32.105,34.804,6,2,0.3
14:40:00,32.05,34.849,6,2,0.3
14:40:00,32.053,34.833,6,2,0.3
14:40:00,32.055,34.781,10,2,0.5
14:40:00,32.061,34.772,8,2,0.4
14:40:00,32.062,34.774,7,2,0.3
14:40:00,32.064,34.769,9,2,0.4
14:40:00,32.064,34.77,25,4,0.6
14:40:00,32.065,34.769,6,2,0.3
14:40:00,32.066,34.772,6,2,0.3
14:40:00,32.068,34.771,6,2,0.3
14:40:00,32.069,34.787,6,2,0.3
14:40:00,32.071,34.772,14,4,0.3
14:40:00,32.073,34.839,8,2,0.4
14:40:00,32.075,34.791,20,6,0.3
14:40:00,32.078,34.778,8,2,0.4
14:40:00,32.079,34.781,6,2,0.3
14:40:00,32.079,34.794,7,2,0.3
14:40:00,32.081,34.834,6,2,0.3
14:40:00,32.081,34.835,19,5,0.3
14:40:00,32.084,34.787,16,3,0.5
14:40:00,32.085,34.836,7,2,0.3
14:40:00,32.086,34.832,16,3,0.5
14:40:00,32.088,34.839,21,5,0.4
14:40:00,32.089,34.894,10,2,0.5
14:40:00,32.09,34.82,13,2,0.6
14:40:00,32.09,34.885,6,2,0.3
14:40:00,32.091,34.895,13,3,0.4
14:40:00,32.092,34.823,9,2,0.4
14:40:00,32.092,34.858,15,2,0.7
14:40:00,32.093,34.822,6,2,0.3
14:40:00,32.093,34.836,6,2,0.3
14:40:00,32.093,34.845,16,5,0.3
14:40:00,32.095,34.886,15,4,0.3
14:40:00,32.095,34.887,20,6,0.3
14:40:00,32.099,34.826,14,3,0.4
14:40:00,32.101,34.828,11,2,0.5
14:40:00,32.108,35.008,6,2,0.3
14:40:00,32.435,34.914,7,2,0.3
14:50:00,31.735,34.992,10,3,0.3
14:50:00,31.799,35.213,10,3,0.3
14:50:00,31.863,35.173,7,2,0.3
14:50:00,31.999,34.763,15,2,0.7
14:50:00,32.002,34.747,10,3,0.3
14:50:00,32.002,34.752,11,3,0.3
14:50:00,32.061,34.773,6,2,0.3
14:50:00,32.061,34.774,8,2,0.4
14:50:00,32.062,34.774,7,2,0.3
14:50:00,32.064,34.769,24,5,0.4
14:50:00,32.064,34.77,9,2,0.4
14:50:00,32.064,34.772,14,3,0.4
14:50:00,32.065,34.777,8,2,0.4
14:50:00,32.067,34.771,14,4,0.3
14:50:00,32.068,34.765,11,2,0.5
14:50:00,32.068,34.771,19,4,0.4
14:50:00,32.069,34.771,16,2,0.8
14:50:00,32.072,34.79,8,2,0.4
14:50:00,32.072,34.892,6,2,0.3
14:50:00,32.075,34.776,9,2,0.4
14:50:00,32.075,34.791,20,6,0.3
14:50:00,32.076,34.783,13,4,0.3
14:50:00,32.076,34.819,6,2,0.3
14:50:00,32.077,34.836,7,2,0.3
14:50:00,32.079,34.794,10,2,0.5
14:50:00,32.079,34.842,9,2,0.4
14:50:00,32.08,34.795,6,2,0.3
14:50:00,32.083,34.805,6,2,0.3
14:50:00,32.084,34.803,17,5,0.3
14:50:00,32.084,34.807,7,2,0.3
14:50:00,32.084,34.836,10,3,0.3
14:50:00,32.085,34.836,12,3,0.4
14:50:00,32.086,34.832,6,2,0.3
14:50:00,32.086,34.833,7,2,0.3
14:50:00,32.086,34.834,13,3,0.4
14:50:00,32.086,34.835,7,2,0.3
14:50:00,32.086,34.837,10,3,0.3
14:50:00,32.087,34.828,7,2,0.3
14:50:00,32.087,34.839,6,2,0.3
14:50:00,32.088,34.839,9,2,0.4
14:50:00,32.089,34.808,6,2,0.3
14:50:00,32.089,34.818,8,2,0.4
14:50:00,32.089,34.894,11,2,0.5
14:50:00,32.09,34.82,10,2,0.5
14:50:00,32.09,34.821,8,2,0.4
14:50:00,32.09,34.826,15,4,0.3
14:50:00,32.09,34.881,9,2,0.4
14:50:00,32.09,34.882,6,2,0.3
14:50:00,32.09,34.885,6,2,0.3
14:50:00,32.091,34.822,9,2,0.4
14:50:00,32.091,34.823,18,4,0.4
14:50:00,32.091,34.868,10,2,0.5
14:50:00,32.092,34.823,25,4,0.6
14:50:00,32.092,34.826,9,2,0.4
14:50:00,32.092,34.828,12,2,0.6
14:50:00,32.092,34.834,6,2,0.3
14:50:00,32.092,34.839,12,4,0.3
14:50:00,32.092,34.862,11,2,0.5
14:50:00,32.092,34.865,6,2,0.3
14:50:00,32.093,34.836,11,3,0.3
14:50:00,32.093,34.837,6,2,0.3
14:50:00,32.093,34.84,12,2,0.6
14:50:00,32.093,34.844,8,2,0.4
14:50:00,32.093,34.845,17,4,0.4
14:50:00,32.094,34.822,9,3,0.3
14:50:00,32.094,34.884,6,2,0.3
14:50:00,32.094,34.886,7,2,0.3
14:50:00,32.095,34.886,34,8,0.4
14:50:00,32.095,34.887,16,5,0.3
14:50:00,32.095,34.89,12,3,0.4
14:50:00,32.096,34.822,12,3,0.4
14:50:00,32.098,34.901,6,2,0.3
14:50:00,32.102,34.898,6,2,0.3
14:50:00,32.113,34.84,9,2,0.4
15:00:00,31.817,35.196,9,2,0.4
15:00:00,32.002,34.747,11,2,0.5
15:00:00,32.002,34.752,12,2,0.6
15:00:00,32.037,34.831,6,2,0.3
15:00:00,32.048,34.843,6,2,0.3
15:00:00,32.051,34.849,12,2,0.6
15:00:00,32.056,34.776,8,2,0.4
15:00:00,32.058,34.784,7,2,0.3
15:00:00,32.061,34.772,16,4,0.4
15:00:00,32.063,34.773,9,2,0.4
15:00:00,32.064,34.769,7,2,0.3
15:00:00,32.064,34.77,7,2,0.3
15:00:00,32.064,34.772,10,2,0.5
15:00:00,32.066,34.772,8,2,0.4
15:00:00,32.068,34.765,6,2,0.3
15:00:00,32.068,34.771,19,6,0.3
15:00:00,32.069,34.839,7,2,0.3
15:00:00,32.071,34.772,9,2,0.4
15:00:00,32.072,34.773,10,3,0.3
15:00:00,32.075,34.791,21,6,0.3
15:00:00,32.078,34.842,7,2,0.3
15:00:00,32.079,34.842,12,3,0.4
15:00:00,32.08,34.834,10,2,0.5
15:00:00,32.08,34.841,7,2,0.3
15:00:00,32.081,34.835,8,2,0.4
15:00:00,32.082,34.798,7,2,0.3
15:00:00,32.083,34.796,7,2,0.3
15:00:00,32.083,34.841,7,2,0.3
15:00:00,32.084,34.788,26,5,0.5
15:00:00,32.084,34.803,18,6,0.3
15:00:00,32.085,34.83,6,2,0.3
15:00:00,32.085,34.836,7,2,0.3
15:00:00,32.085,34.84,8,2,0.4
15:00:00,32.086,34.811,15,3,0.5
15:00:00,32.086,34.834,12,2,0.6
15:00:00,32.086,34.835,6,2,0.3
15:00:00,32.086,34.839,14,3,0.4
15:00:00,32.087,34.829,6,2,0.3
15:00:00,32.09,34.82,28,6,0.4
15:00:00,32.09,34.821,9,2,0.4
15:00:00,32.09,34.826,6,2,0.3
15:00:00,32.091,34.824,10,3,0.3
15:00:00,32.091,34.825,10,3,0.3
15:00:00,32.091,34.826,7,2,0.3
15:00:00,32.091,34.867,6,2,0.3
15:00:00,32.091,34.868,6,2,0.3
15:00:00,32.091,34.895,12,3,0.4
15:00:00,32.092,34.823,9,2,0.4
15:00:00,32.092,34.826,13,3,0.4
15:00:00,32.092,34.845,6,2,0.3
15:00:00,32.092,34.847,9,3,0.3
15:00:00,32.093,34.837,10,3,0.3
15:00:00,32.093,34.838,9,3,0.3
15:00:00,32.093,34.84,13,3,0.4
15:00:00,32.093,34.845,20,6,0.3
15:00:00,32.095,34.887,6,2,0.3
15:00:00,32.099,34.825,15,3,0.5
15:00:00,32.108,35.008,6,2,0.3
15:00:00,32.139,35.008,12,2,0.6
15:10:00,32.002,34.747,11,2,0.5
15:10:00,32.046,34.815,6,2,0.3
15:10:00,32.055,34.769,9,2,0.4
15:10:00,32.056,34.78,10,3,0.3
15:10:00,32.061,34.774,12,2,0.6
15:10:00,32.061,34.776,7,2,0.3
15:10:00,32.062,34.774,15,3,0.5
15:10:00,32.062,34.778,13,4,0.3
15:10:00,32.064,34.77,9,3,0.3
15:10:00,32.064,34.772,6,2,0.3
15:10:00,32.064,34.776,7,2,0.3
15:10:00,32.065,34.769,8,2,0.4
15:10:00,32.065,34.776,7,2,0.3
15:10:00,32.068,34.765,13,4,0.3
15:10:00,32.068,34.771,27,7,0.3
15:10:00,32.071,34.772,16,4,0.4
15:10:00,32.072,34.79,6,2,0.3
15:10:00,32.074,34.775,8,2,0.4
15:10:00,32.075,34.791,17,4,0.4
15:10:00,32.075,34.844,8,2,0.4
15:10:00,32.077,34.834,8,2,0.4
15:10:00,32.078,34.842,7,2,0.3
15:10:00,32.079,34.842,22,5,0.4
15:10:00,32.08,34.834,8,2,0.4
15:10:00,32.081,34.774,6,2,0.3
15:10:00,32.082,34.795,9,3,0.3
15:10:00,32.082,34.835,6,2,0.3
15:10:00,32.084,34.803,6,2,0.3
15:10:00,32.085,34.785,13,2,0.6
15:10:00,32.085,34.836,18,2,0.9
15:10:00,32.086,34.805,7,2,0.3
15:10:00,32.086,34.811,7,2,0.3
15:10:00,32.086,34.832,11,2,0.5
15:10:00,32.086,34.837,14,3,0.4
15:10:00,32.087,34.878,20,2,1.0
15:10:00,32.09,34.82,8,2,0.4
15:10:00,32.09,34.826,9,3,0.3
15:10:00,32.092,34.823,32,8,0.4
15:10:00,32.092,34.826,14,4,0.3
15:10:00,32.092,34.827,14,3,0.4
15:10:00,32.092,34.834,15,4,0.3
15:10:00,32.092,34.847,7,2,0.3
15:10:00,32.092,34.866,8,2,0.4
15:10:00,32.093,34.836,16,4,0.4
15:10:00,32.093,34.837,10,3,0.3
15:10:00,32.093,34.844,8,2,0.4
15:10:00,32.093,34.845,9,2,0.4
15:10:00,32.095,34.886,9,2,0.4
15:10:00,32.095,34.887,12,3,0.4
15:10:00,32.095,34.89,11,2,0.5
15:10:00,32.096,34.822,11,3,0.3
15:10:00,32.097,34.852,10,2,0.5
15:10:00,32.098,34.827,6,2,0.3
15:10:00,32.098,34.901,8,2,0.4
15:10:00,32.102,34.898,6,2,0.3
15:10:00,32.111,34.838,6,2,0.3
15:10:00,32.567,34.959,6,2,0.3
15:20:00,31.79,35.198,6,2,0.3
15:20:00,32.002,34.747,6,2,0.3
15:20:00,32.051,34.849,11,2,0.5
15:20:00,32.061,34.774,7,2,0.3
15:20:00,32.063,34.773,7,2,0.3
15:20:00,32.064,34.784,6,2,0.3
15:20:00,32.065,34.769,8,2,0.4
15:20:00,32.066,34.777,6,2,0.3
15:20:00,32.068,34.765,6,2,0.3
15:20:00,32.068,34.771,13,3,0.4
15:20:00,32.069,34.771,10,3,0.3
15:20:00,32.069,34.839,10,2,0.5
15:20:00,32.071,34.772,14,4,0.3
15:20:00,32.072,34.773,17,4,0.4
15:20:00,32.076,34.783,7,2,0.3
15:20:00,32.078,34.834,12,3,0.4
15:20:00,32.079,34.838,8,2,0.4
15:20:00,32.08,34.834,12,3,0.4
15:20:00,32.081,34.774,6,2,0.3
15:20:00,32.082,34.798,10,2,0.5
15:20:00,32.083,34.79,14,4,0.3
15:20:00,32.083,34.793,6,2,0.3
15:20:00,32.083,34.8,6,2,0.3
15:20:00,32.083,34.903,7,2,0.3
15:20:00,32.084,34.788,25,4,0.6
15:20:00,32.086,34.791,6,2,0.3
15:20:00,32.086,34.832,13,4,0.3
15:20:00,32.089,34.834,12,3,0.4
15:20:00,32.089,34.869,11,3,0.3
15:20:00,32.09,34.839,6,2,0.3
15:20:00,32.091,34.831,13,3,0.4
15:20:00,32.091,34.839,6,2,0.3
15:20:00,32.092,34.831,9,2,0.4
15:20:00,32.092,34.832,16,3,0.5
15:20:00,32.092,34.834,13,4,0.3
15:20:00,32.092,34.839,6,2,0.3
15:20:00,32.093,34.836,19,4,0.4
15:20:00,32.093,34.838,6,2,0.3
15:20:00,32.093,34.845,9,3,0.3
15:20:00,32.094,34.885,11,2,0.5
15:20:00,32.096,34.822,18,5,0.3
15:20:00,32.096,34.886,10,2,0.5
15:20:00,32.097,34.852,7,2,0.3
15:20:00,32.101,34.829,9,2,0.4
15:20:00,32.121,34.905,6,2,0.3
15:20:00,32.38,35.017,10,3,0.3
15:20:00,32.591,34.937,12,3,0.4
15:30:00,31.87,35.177,10,2,0.5
15:30:00,31.917,35.08,17,2,0.8
15:30:00,32.017,34.745,8,2,0.4
15:30:00,32.043,34.843,7,2,0.3
15:30:00,32.051,34.849,12,3,0.4
15:30:00,32.055,34.834,6,2,0.3
15:30:00,32.058,34.784,6,2,0.3
15:30:00,32.06,34.779,7,2,0.3
15:30:00,32.061,34.774,7,2,0.3
15:30:00,32.062,34.778,19,4,0.4
15:30:00,32.068,34.771,18,5,0.3
15:30:00,32.071,34.772,6,2,0.3
15:30:00,32.072,34.773,30,6,0.5
15:30:00,32.072,34.782,6,2,0.3
15:30:00,32.075,34.775,9,2,0.4
15:30:00,32.075,34.844,9,3,0.3
15:30:00,32.079,34.842,24,4,0.6
15:30:00,32.081,34.835,6,2,0.3
15:30:00,32.082,34.795,13,4,0.3
15:30:00,32.082,34.798,11,3,0.3
15:30:00,32.083,34.793,10,3,0.3
15:30:00,32.083,34.801,11,3,0.3
15:30:00,32.084,34.788,17,3,0.5
15:30:00,32.086,34.805,8,2,0.4
15:30:00,32.088,34.807,7,2,0.3
15:30:00,32.089,34.869,6,2,0.3
15:30:00,32.09,34.879,6,2,0.3
15:30:00,32.092,34.823,8,2,0.4
15:30:00,32.092,34.826,13,4,0.3
15:30:00,32.092,34.831,9,2,0.4
15:30:00,32.092,34.839,6,2,0.3
15:30:00,32.092,34.855,6,2,0.3
15:30:00,32.093,34.835,6,2,0.3
15:30:00,32.093,34.836,8,2,0.4
15:30:00,32.093,34.838,7,2,0.3
15:30:00,32.093,34.848,6,2,0.3
15:30:00,32.095,34.886,16,4,0.4
15:30:00,32.095,34.887,6,2,0.3
15:30:00,32.096,34.822,25,7,0.3
15:30:00,32.096,34.886,7,2,0.3
15:30:00,32.099,34.825,13,3,0.4
15:30:00,32.114,34.79,13,4,0.3
15:30:00,32.121,34.803,6,2,0.3
15:30:00,32.139,35.008,16,2,0.8
15:40:00,31.79,35.202,7,2,0.3
15:40:00,31.917,35.08,20,2,1.0
15:40:00,32.002,34.747,9,2,0.4
15:40:00,32.016,34.825,6,2,0.3
15:40:00,32.037,34.831,6,2,0.3
15:40:00,32.053,34.848,13,2,0.6
15:40:00,32.061,34.777,11,2,0.5
15:40:00,32.062,34.774,8,2,0.4
15:40:00,32.062,34.778,17,4,0.4
15:40:00,32.063,34.828,6,2,0.3
15:40:00,32.064,34.77,21,5,0.4
15:40:00,32.065,34.768,9,3,0.3
15:40:00,32.065,34.777,11,2,0.5
15:40:00,32.066,34.766,6,2,0.3
15:40:00,32.066,34.787,11,3,0.3
15:40:00,32.067,34.771,8,2,0.4
15:40:00,32.067,34.778,7,2,0.3
15:40:00,32.068,34.771,9,3,0.3
15:40:00,32.068,34.787,9,3,0.3
15:40:00,32.07,34.771,10,2,0.5
15:40:00,32.071,34.781,6,2,0.3
15:40:00,32.071,34.789,7,2,0.3
15:40:00,32.071,34.838,9,2,0.4
15:40:00,32.072,34.773,18,3,0.6
15:40:00,32.075,34.775,13,2,0.6
15:40:00,32.075,34.776,15,2,0.7
15:40:00,32.076,34.785,7,2,0.3
15:40:00,32.077,34.819,7,2,0.3
15:40:00,32.078,34.834,6,2,0.3
15:40:00,32.079,34.842,11,3,0.3
15:40:00,32.08,34.834,11,3,0.3
15:40:00,32.08,34.835,10,3,0.3
15:40:00,32.081,34.815,6,2,0.3
15:40:00,32.081,34.835,10,2,0.5
15:40:00,32.082,34.798,10,3,0.3
15:40:00,32.083,34.79,12,3,0.4
15:40:00,32.083,34.793,6,2,0.3
15:40:00,32.085,34.81,7,2,0.3
15:40:00,32.086,34.805,11,3,0.3
15:40:00,32.087,34.829,6,2,0.3
15:40:00,32.089,34.808,6,2,0.3
15:40:00,32.089,34.869,6,2,0.3
15:40:00,32.09,34.821,13,3,0.4
15:40:00,32.09,34.826,9,3,0.3
15:40:00,32.09,34.886,7,2,0.3
15:40:00,32.091,34.824,12,3,0.4
15:40:00,32.091,34.845,10,3,0.3
15:40:00,32.091,34.868,6,2,0.3
15:40:00,32.092,34.826,26,5,0.5
15:40:00,32.092,34.831,20,5,0.4
15:40:00,32.092,34.834,7,2,0.3
15:40:00,32.092,34.835,6,2,0.3
15:40:00,32.092,34.839,6,2,0.3
15:40:00,32.093,34.836,6,2,0.3
15:40:00,32.093,34.848,9,3,0.3
15:40:00,32.093,34.851,6,2,0.3
15:40:00,32.094,34.885,12,4,0.3
15:40:00,32.095,34.886,9,2,0.4
15:40:00,32.095,34.887,7,2,0.3
15:40:00,32.096,34.822,13,4,0.3
15:40:00,32.097,34.823,9,3,0.3
15:40:00,32.098,34.827,6,2,0.3
15:40:00,32.103,34.864,6,2,0.3
15:40:00,32.111,34.838,9,3,0.3
15:40:00,32.111,34.839,11,2,0.5
15:40:00,32.114,34.938,6,2,0.3
15:40:00,32.139,35.008,14,2,0.7
15:40:00,32.174,34.915,6,2,0.3
15:50:00,31.79,35.202,12,3,0.4
15:50:00,31.917,35.08,15,2,0.7
15:50:00,32.002,34.747,10,2,0.5
15:50:00,32.022,34.824,10,3,0.3
15:50:00,32.052,34.849,13,2,0.6
15:50:00,32.061,34.772,10,3,0.3
15:50:00,32.061,34.777,7,2,0.3
15:50:00,32.064,34.784,6,2,0.3
15:50:00,32.065,34.769,8,2,0.4
15:50:00,32.065,34.776,8,2,0.4
15:50:00,32.067,34.771,6,2,0.3
15:50:00,32.067,34.772,8,2,0.4
15:50:00,32.068,34.771,32,7,0.4
15:50:00,32.07,34.771,13,3,0.4
15:50:00,32.07,34.784,10,2,0.5
15:50:00,32.07,34.788,8,2,0.4
15:50:00,32.071,34.789,10,2,0.5
15:50:00,32.072,34.773,12,2,0.6
15:50:00,32.072,34.789,10,2,0.5
15:50:00,32.074,34.791,6,2,0.3
15:50:00,32.075,34.844,10,3,0.3
15:50:00,32.076,34.785,17,4,0.4
15:50:00,32.076,34.845,13,3,0.4
15:50:00,32.079,34.794,6,2,0.3
15:50:00,32.08,34.817,7,2,0.3
15:50:00,32.08,34.818,15,4,0.3
15:50:00,32.08,34.834,7,2,0.3
15:50:00,32.08,34.841,6,2,0.3
15:50:00,32.081,34.815,12,2,0.6
15:50:00,32.081,34.818,9,2,0.4
15:50:00,32.082,34.795,6,2,0.3
15:50:00,32.082,34.798,6,2,0.3
15:50:00,32.082,34.835,7,2,0.3
15:50:00,32.083,34.835,11,2,0.5
15:50:00,32.084,34.788,13,2,0.6
15:50:00,32.084,34.803,6,2,0.3
15:50:00,32.085,34.784,6,2,0.3
15:50:00,32.087,34.878,13,4,0.3
15:50:00,32.088,34.839,9,3,0.3
15:50:00,32.088,34.887,6,2,0.3
15:50:00,32.09,34.819,21,5,0.4
15:50:00,32.09,34.82,19,4,0.4
15:50:00,32.09,34.821,14,4,0.3
15:50:00,32.09,34.846,6,2,0.3
15:50:00,32.091,34.824,8,2,0.4
15:50:00,32.091,34.825,7,2,0.3
15:50:00,32.091,34.831,15,3,0.5
15:50:00,32.092,34.828,10,2,0.5
15:50:00,32.092,34.831,7,2,0.3
15:50:00,32.092,34.832,9,3,0.3
15:50:00,32.092,34.833,6,2,0.3
15:50:00,32.092,34.834,13,3,0.4
15:50:00,32.092,34.847,6,2,0.3
15:50:00,32.092,34.858,15,4,0.3
15:50:00,32.092,34.866,14,3,0.4
15:50:00,32.093,34.823,20,3,0.6
15:50:00,32.093,34.848,6,2,0.3
15:50:00,32.094,34.885,6,2,0.3
15:50:00,32.095,34.886,22,5,0.4
15:50:00,32.095,34.887,16,4,0.4
15:50:00,32.096,34.822,23,5,0.4
15:50:00,32.096,34.861,11,3,0.3
15:50:00,32.099,34.825,11,2,0.5
15:50:00,32.102,34.898,6,2,0.3
15:50:00,32.116,34.93,7,2,0.3
15:50:00,32.124,34.855,11,3,0.3
15:50:00,32.139,35.008,19,2,0.9
15:50:00,32.161,34.797,8,2,0.4
16:00:00,31.87,35.177,9,2,0.4
16:00:00,31.917,35.08,17,2,0.8
16:00:00,31.966,34.803,6,2,0.3
16:00:00,31.992,34.767,6,2,0.3
16:00:00,31.993,34.767,8,2,0.4
16:00:00,32.002,34.747,10,2,0.5
16:00:00,32.037,34.867,7,2,0.3
16:00:00,32.046,34.841,6,2,0.3
16:00:00,32.051,34.849,9,2,0.4
16:00:00,32.056,34.776,11,2,0.5
16:00:00,32.061,34.772,6,2,0.3
16:00:00,32.061,34.774,7,2,0.3
16:00:00,32.062,34.778,19,3,0.6
16:00:00,32.063,34.778,8,2,0.4
16:00:00,32.064,34.77,6,2,0.3
16:00:00,32.066,34.772,14,3,0.4
16:00:00,32.067,34.772,11,3,0.3
16:00:00,32.068,34.771,25,6,0.4
16:00:00,32.07,34.771,13,3,0.4
16:00:00,32.071,34.772,12,4,0.3
16:00:00,32.071,34.773,20,3,0.6
16:00:00,32.071,34.789,9,3,0.3
16:00:00,32.072,34.79,7,2,0.3
16:00:00,32.076,34.785,12,2,0.6
16:00:00,32.076,34.787,13,4,0.3
16:00:00,32.077,34.788,11,2,0.5
16:00:00,32.077,34.819,8,2,0.4
16:00:00,32.077,34.833,6,2,0.3
16:00:00,32.077,34.836,7,2,0.3
16:00:00,32.078,34.834,7,2,0.3
16:00:00,32.078,34.837,6,2,0.3
16:00:00,32.079,34.815,8,2,0.4
16:00:00,32.08,34.817,11,3,0.3
16:00:00,32.08,34.818,11,3,0.3
16:00:00,32.08,34.834,15,3,0.5
16:00:00,32.081,34.818,18,4,0.4
16:00:00,32.081,34.835,10,3,0.3
16:00:00,32.082,34.798,22,5,0.4
16:00:00,32.082,34.8,6,2,0.3
16:00:00,32.083,34.793,6,2,0.3
16:00:00,32.084,34.787,16,3,0.5
16:00:00,32.084,34.818,7,2,0.3
16:00:00,32.085,34.777,6,2,0.3
16:00:00,32.085,34.83,6,2,0.3
16:00:00,32.087,34.878,11,3,0.3
16:00:00,32.088,34.807,7,2,0.3
16:00:00,32.088,34.839,6,2,0.3
16:00:00,32.088,34.887,18,4,0.4
16:00:00,32.09,34.82,7,2,0.3
16:00:00,32.09,34.821,8,2,0.4
16:00:00,32.09,34.826,15,3,0.5
16:00:00,32.091,34.822,10,3,0.3
16:00:00,32.091,34.825,14,4,0.3
16:00:00,32.091,34.826,10,3,0.3
16:00:00,32.091,34.868,6,2,0.3
16:00:00,32.091,34.895,6,2,0.3
16:00:00,32.092,34.822,8,2,0.4
16:00:00,32.092,34.826,13,4,0.3
16:00:00,32.092,34.827,13,4,0.3
16:00:00,32.092,34.828,11,3,0.3
16:00:00,32.092,34.834,6,2,0.3
16:00:00,32.092,34.855,6,2,0.3
16:00:00,32.093,34.836,9,3,0.3
16:00:00,32.093,34.837,6,2,0.3
16:00:00,32.093,34.845,13,4,0.3
16:00:00,32.093,34.848,6,2,0.3
16:00:00,32.094,34.822,7,2,0.3
16:00:00,32.094,34.885,6,2,0.3
16:00:00,32.095,34.846,11,2,0.5
16:00:00,32.095,34.886,6,2,0.3
16:00:00,32.095,34.887,15,4,0.3
16:00:00,32.096,34.822,18,5,0.3
16:00:00,32.096,34.84,6,2,0.3
16:00:00,32.096,34.861,18,4,0.4
16:00:00,32.098,34.829,13,4,0.3
16:00:00,32.099,34.825,18,4,0.4
16:00:00,32.139,35.008,25,3,0.8
16:00:00,32.435,34.913,6,2,0.3
16:10:00,31.917,35.08,19,2,0.9
16:10:00,31.937,35.037,6,2,0.3
16:10:00,32.0,34.82,6,2,0.3
16:10:00,32.002,34.747,7,2,0.3
16:10:00,32.026,34.86,7,2,0.3
16:10:00,32.037,34.831,14,4,0.3
16:10:00,32.062,34.778,22,4,0.5
16:10:00,32.065,34.77,9,2,0.4
16:10:00,32.066,34.772,6,2,0.3
16:10:00,32.067,34.766,8,2,0.4
16:10:00,32.067,34.771,9,2,0.4
16:10:00,32.068,34.771,9,3,0.3
16:10:00,32.069,34.771,12,2,0.6
16:10:00,32.07,34.771,14,3,0.4
16:10:00,32.071,34.772,15,3,0.5
16:10:00,32.071,34.789,9,3,0.3
16:10:00,32.076,34.786,9,2,0.4
16:10:00,32.077,34.819,7,2,0.3
16:10:00,32.079,34.837,6,2,0.3
16:10:00,32.08,34.835,6,2,0.3
16:10:00,32.081,34.818,7,2,0.3
16:10:00,32.081,34.834,15,4,0.3
16:10:00,32.081,34.835,13,4,0.3
16:10:00,32.082,34.795,6,2,0.3
16:10:00,32.083,34.793,6,2,0.3
16:10:00,32.083,34.804,6,2,0.3
16:10:00,32.083,34.815,9,2,0.4
16:10:00,32.084,34.787,11,3,0.3
16:10:00,32.085,34.84,6,2,0.3
16:10:00,32.088,34.887,17,4,0.4
16:10:00,32.09,34.82,6,2,0.3
16:10:00,32.09,34.886,12,3,0.4
16:10:00,32.091,34.826,7,2,0.3
16:10:00,32.091,34.868,9,3,0.3
16:10:00,32.091,34.885,9,3,0.3
16:10:00,32.092,34.822,13,3,0.4
16:10:00,32.092,34.823,8,2,0.4
16:10:00,32.092,34.826,14,4,0.3
16:10:00,32.092,34.828,11,2,0.5
16:10:00,32.092,34.832,18,4,0.4
16:10:00,32.092,34.833,8,2,0.4
16:10:00,32.092,34.834,21,6,0.3
16:10:00,32.092,34.839,17,5,0.3
16:10:00,32.092,34.847,8,2,0.4
16:10:00,32.092,34.855,9,2,0.4
16:10:00,32.092,34.858,25,7,0.3
16:10:00,32.093,34.835,10,2,0.5
16:10:00,32.093,34.836,21,6,0.3
16:10:00,32.093,34.837,6,2,0.3
16:10:00,32.093,34.848,7,2,0.3
16:10:00,32.095,34.846,13,4,0.3
16:10:00,32.095,34.854,11,3,0.3
16:10:00,32.095,34.886,15,2,0.7
16:10:00,32.095,34.887,8,2,0.4
16:10:00,32.096,34.822,18,4,0.4
16:10:00,32.096,34.861,23,7,0.3
16:10:00,32.098,34.829,7,2,0.3
16:10:00,32.099,34.825,7,2,0.3
16:10:00,32.106,34.849,8,2,0.4
16:10:00,32.107,34.828,7,2,0.3
16:10:00,32.139,35.008,31,4,0.7
16:10:00,32.573,35.197,6,2,0.3
16:20:00,31.917,35.08,20,2,1.0
16:20:00,32.028,34.749,6,2,0.3
16:20:00,32.037,34.831,6,2,0.3
16:20:00,32.056,34.779,15,3,0.5
16:20:00,32.062,34.778,11,3,0.3
16:20:00,32.066,34.772,6,2,0.3
16:20:00,32.067,34.765,11,2,0.5
16:20:00,32.067,34.772,8,2,0.4
16:20:00,32.068,34.771,17,4,0.4
16:20:00,32.069,34.839,6,2,0.3
16:20:00,32.07,34.771,18,2,0.9
16:20:00,32.07,34.788,6,2,0.3
16:20:00,32.071,34.772,10,2,0.5
16:20:00,32.071,34.789,8,2,0.4
16:20:00,32.072,34.79,9,3,0.3
16:20:00,32.073,34.768,6,2,0.3
16:20:00,32.074,34.775,7,2,0.3
16:20:00,32.075,34.775,13,2,0.6
16:20:00,32.077,34.819,6,2,0.3
16:20:00,32.078,34.842,9,2,0.4
16:20:00,32.079,34.834,9,3,0.3
16:20:00,32.079,34.837,16,3,0.5
16:20:00,32.079,34.842,8,2,0.4
16:20:00,32.08,34.817,12,4,0.3
16:20:00,32.08,34.834,16,5,0.3
16:20:00,32.08,34.841,7,2,0.3
16:20:00,32.081,34.815,9,2,0.4
16:20:00,32.081,34.818,14,3,0.4
16:20:00,32.081,34.834,9,3,0.3
16:20:00,32.081,34.835,10,3,0.3
16:20:00,32.082,34.795,6,2,0.3
